title,publication_date,source,domain,url,collector,region,location_mention
"Five killed, 22 injured in Ukrainian artillery attacks in Donetsk, Russian-backed separatists say - Reuters",2022-06-14 07:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxNa292M2M0bDNCVjQ5YnF1MHlxSzc4a01ZQzQ2cjdmMHk4WUFGSXdieGxzMFB2NFV6V0FVWnlfWW1vcWYwTll0VXl4NXVQMGZ5T1dtTkRXeFhWcU0wRURlR3BibjZrLXJMaDFSal85Qkszc0R2TTdmV01Lb01TNWRKdUhCY0EtazN5dEZVOTluRzhMV0VFNUxfNklDS2dzVGpJSFJYakVsalliYW56U2hhWnlDbHo2MUpnWmJsYTlVZ0ZBaFByQ0hzUTZR?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Putin's Undeclared War: Summer 2014 - Russian Artillery Strikes against Ukraine - Bellingcat,2016-12-21 08:00:00+00:00,Bellingcat,news.google.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxQaWVZM2dpLVBKdEJqUmlNVlJReHJVNFJ5Um8xVG1mcmx0R0xPSy05MVVzRFR4NU5aMVU3MkJlN2pTX2gzZTE0V3RwZW1aOC03azJEX2xEWktrSXdadnN6MjJVRmlmNFZLRHBjelRhOWdFZmpFbXU1bGpLLUNUdHhJRmFtZW5PMURrQ0ZEUGF3?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Ukraine Under Attack: Documenting the Russian Invasion - The New York Times,2023-07-24 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMib0FVX3lxTFByMmxnRG15Ym1FY0NSQVZ4Z0lUMk1xSXBNQmxoX0lFbVZjaEFjOWd2LUs0N0xZZS1Fdm5mWHdBU2M1dUdYdmd1aXNOV0NoYW9JSlNXY2FCVVp6bmhuY2VMV1lQcDBGVFJCdXQ1VC1tYw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
New artillery attack as IAEA heads to Ukraine nuclear plant - Al Jazeera,2022-08-29 07:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQX2lSaURxWHQwa2FlVDFza2VhXzB4VkZRT3Y4RXExTmNVMjRJYzRFWVNTUHZzVmFORXRIa05VWWstU0lzQlN2R2ZpMnVsVGdJZlE2NXhoYzV5RFdxYzVJMk0zemJBeDB6N1pUQlV3ZDMtTjRxeXQ3SE82M1ZVUmlYMTNsN0FhSjUzM05GN1htcXNyZG5sZWoxV2V3cG9nc203aUdQdE9iamjSAa4BQVVfeXFMTzFQbzEwVXhtRFpvY2Q0SVR6bmpQaFhFbktEZTNyMWNBUnNSLXJlWFRhUy0wengwWGNaOGpSQ19tTDNWYUhNd1RmVGI1VXFuNDNEUVQtVG9zUnRIRFZpUkJ5ekw0V25hUWEwakNYSHk4S0ZsblhqUGpWd09BOWRvVGpFeHhZWUJYb0RXNThRQ0F3S05QMldOX0dJUkIxdDZUektaU3ZlQWJSMFJVQ0xB?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Artillery can win or lose the war for Ukraine - Sandboxx,2024-01-22 08:00:00+00:00,Sandboxx,news.google.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxPbjFMUzZKNjFlNFQ0WHphLThIQVk1Q0VGRk1pZzV5VGZYVTNicE52N25NRnBEWU1ocXA2R2tOYjhCX3FSa3I1ZkYxaXp5d0IyV1RSaW1xSkdqT3FpckpvRElzcmtuRVk2dHV3SnNoT1hiWlNreF9jX0VpV01jZnZ6Qw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Using Nuclear Reactors for Cover, Russians Lob Rockets at Ukrainians (Published 2022) - The New York Times",2022-08-01 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxQc3FIR1k5T21NU0xVNUo5SzBiZUFRZnF5eHI1YUtHVmFHS2ltaV9QeXlZMmpEVEtjdEhNZWhNNGQyWk9BNVlpT25uTDQ0bzk5TGdZamdMSkVZR2xTWFhfOTF5dEJPaGRtQXhPZy03UTlLMEhuZEtjcFZRWUhOeGFpQkgwd19KZDIzWXNHOEJTMGR5UkhPS3c?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Drone Strike Ignites Russian Chemical Plant Supplying Explosives for Army Artillery Shells - UNITED24 Media,2025-06-08 07:00:00+00:00,UNITED24 Media,news.google.com,https://news.google.com/rss/articles/CBMizgFBVV95cUxOVWxENGpmYkJfakplc2U4QlBMUXg0QWpCbVJQZkNhUS1nWmU0Z0hLWlowTGY3TGRiZHZQQ0JBOG5WQW50RlRjN2RNOHZMeTM1QWlKMTBkeEhsem81RXRGV05tbzF0c2NtckYtNmY4QjlTRkVmX0ZCVURVV0tXOVVzNlJtUkZUWWQxblJpeF84ejRNVmdQWnFpSE5fcUdldkt3WU1Jd0x1NG9SejdTTkZLTl9qZElhM05leTV1T1NGWVBVVXp1bzg3dWs2QjlTQQ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russia Sends 20,000 Artillery Shells to Belarus as War Supply Chain Expands - UNITED24 Media",2025-09-24 07:00:00+00:00,UNITED24 Media,news.google.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxPZTdoalFIZFFjcFY1Q1hoQUNaWVV6Y1UtTHlubTFpU3lZbUJyTEJkU2d3ekUybXVGdm1hbHh0a254VjNxVWxtZG5uX0wyS19FUXM0VUhoRm9kVXBLR3g1dkJYN1FEbGdlcDN5T3RhY1hMUVVnUzI2X3JYcEpFNHhESGZNaC16UjhMZ1VIOFpLTTNnX3RscVdWQ09XVngzNFVXbzNqZVI5MkpmenRiamdtblB2cEEwMkFwNFE?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russians, Ukrainians again trade blame for new shelling near nuclear plant - France 24",2022-08-15 07:00:00+00:00,France 24,news.google.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQTnlNSEd6X3hRZW10NmFSUDN2cnMxUVZRTVh4b0s0anNicXU0LTFnSGhFakZvUjRZSER0RldQSERDWXJtOXdiM2s4VUt3NGRmUHRSeHNFNkVXeURWVjl2TTFvTXZGdDFWX0Rfd250OXlDeGE1cWFGWmZXalEwWE4teWFJTnpSMFFleDEweGFHNTdhXzN5YWlweU1MRnhBX0o0N2hkcXNDdWFxeXZ5Y3pFYzNkbXhDb3B1?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"The War Moves East, as Putin Looks for a Victory (Published 2022) - The New York Times",2022-04-04 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUGxLbnJBQ3ZfNVFGT2dEN01vY0xWdkN0aVRPR0lhamlCRlJuUHptQlFHYURNbjk3dDFzRzc4OGM1Y2NXTHhBLUxYYktxR1JsX1pWTHVWUkd4VFk0by15bUQ5QzBLSUZyTWxFS1c4eEQ5M2ZubnVYSGZjc2VrajJWYjV3?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"North Korea appears to be sending its powerful howitzers to the Ukraine war, where artillery has been king - Business Insider",2024-11-20 08:00:00+00:00,Business Insider,news.google.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxPLXdGQV82LXV4VzZGTG44aHhWNVFMSVB2ZWQyVVQ5ODJBRmlUaldReDFkN25RTktUSFdod2tiU1F5cFg3aTFlR0NvVWVBR0RBYTViZTNsWHJpSWVmUjFtZ3lEWW9Wb2hEc2hoOVVPczNESWtJbWIyZTY2MWcwekZhUXJuQ3RzcC10SUF6MmR0bzliNmhOV2c?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"A whistle, then a deadly barrage. Ukraine’s soldiers are under relentless fire. (Published 2022) - The New York Times",2022-06-01 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxNVkh3THRzMDVLaW9leEl0dnU4cGRYZ29DMEF1bndVM1dlUVFXcVY1ZDJDZnFkMG1PTk5QczJRekVBMVVDSWgtblQ2ZDdmNWZ4TUJLRGRBX1dQSHpReDhLUWExX19Na0NfLUpUZldrRGVScFRGNHY0Z1pmQ2VxcVM3Sk5JZ3Rvdw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukraine, Russia Trade Blame On Shelling At Nuclear Power Plant As Fighting Rages In Donetsk - Radio Free Europe/Radio Liberty",2022-08-05 07:00:00+00:00,Radio Free Europe/Radio Liberty,news.google.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxPcjZaV2gtcjY5NFdLc0VqeGJ5b1dWaWVsZHUxTUl2MHdZYUEzZ2cyR0hia1BWYVlZZjl2UC1GUlY2WXdwYzRHVkNVTzRId2pCaG5hc1lKWTJHYTI1b3FGb3I4U19kQUZ1c1dsVHVqWWdiSV9Hb2x2bzB4QVo5N0VVQ2QwOVZrUmFYRGRDQWNmNVU3VXJzWXVR0gGaAUFVX3lxTE1jOE9nYlZ5b0VPcTBBYXBVSk5pQkc0dFc3d0ROaThJeEJpOWdzSFg1azBYQXY5NFlGMUE3eHJ1d1lLbV9pUUdGVThJVHZuTjBpYy14SHNtLXpab0QtaG9IZUZncUYwMHhnd05BS2N5VDJDTWFJRXE4aVNVb3FBQzVFNVhZZnNKYnZqRUtSZ2R5bFdSa2xOQ2RnV3c?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - Frontline update as of November 16 - RBC-Ukraine,2025-11-16 08:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxPUjRmdndONnlUbmt1eXpQcGJsMmIzNHRzSWNqMGtHdEo3NlI5RDVrczdPRHVsTjF0aV96N19pWXRlT1JJNXFSTVNMTVdJUy01R0c1SXBVQjNRUWxVMEJSWThBUVRiR3daX21JdUlHaFVWNUVnZlZBNnAxaHYtTWxfOUNpc0kxdkNWbWdCenN0clRVMWc?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Battered by Russian Shells, a Monastery Remains Loyal to Moscow (Published 2022) - The New York Times",2022-06-06 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxQNGtyNTlkUkd0amNWUkNwMFFMblVhTjdYdDJfdmVrZjhGYXhxYzdQNXQtUjEzSEp4TUxoN0tQZ2NrZjJNaXlOX0ctdnltYlk4LUUwNXpVSmxEVmFGT00yUFdKTnBJZk02NFFPTlE1MU4yWkJCMy1YM2p3SWZId1NwQ0g0WEsxN1M4cmlDVVdBSVBRTkk3T1EwTw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Frontline report: How Ukraine's precision strikes are saving Pokrovsk from Russia's artillery fury - Euromaidan Press,2025-10-30 07:00:00+00:00,Euromaidan Press,news.google.com,https://news.google.com/rss/articles/CBMidkFVX3lxTE9rTnFrdy1vRER1UUswdUItTzNES1MtQk90S3RZT1F2S2kyRE51NXYyMTVQb0poWFVHXzU4Y3FyRGxobmVCMUljM2lGUnFCZzdMU2p4bkNBS0wxT0FyMllyekhCcW1QMlhTOXhjNnF4cWlLTjV2MHc?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"In Northern Ukraine, a Different Sort of War Game (Published 2023) - The New York Times",2023-02-21 08:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMijAFBVV95cUxNYk5CZUk4bkVqSU9QQkpzdG1iS3RQMkI1akZKSDA2eEs2cUxBZXhJaUJ1dW9jUE5YdkZoMlNMWGl2S2p0SF9VSmtSVjlLR2JmRnFmMFQyd1ZmczZGYTFramtyMEF6ZVpYc1VIdE5henl5QkY5aDd1bWdvc2RQVGtJdUUzcUR1bThPWm9lZA?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"The US military needs a lot more artillery shells, rockets, and missiles for the next war - Task & Purpose",2022-09-05 07:00:00+00:00,Task & Purpose,news.google.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxQSTdIRDRpQ0J4Q2U2UTBhcUNYNElLeGY4MFZRN1Qta2t2T1o0WE9xbzQwa21oYmNnU3JGc3VUYm5abHgtT0thdlNSbDN0eHdHVkllNnpZN2tWX2xPOVVmd19kTzh5MjUxXzVyNTBIemEwWWVTSlBrQU8wXzhoTEI5cVZWb3pCTENMVUphVFJ0ZTlQOVNYVElZ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - Frontline update as of September 14 - RBC-Ukraine,2025-09-14 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxOM1E1UFRXSUE3SGdteGxnSzJwTUNtUmsxWDVCc3ItRURub2Z4T3U1YUUxaDd2UnN6Wld4YkZ1c0hldFc4eDA0ZHlPSGtVN3kxU2hERjM2dW56a3dOWFRFVWdacS1CT1RoOGJ5WkszUGZLdjR2OU5aOFdDN0NGd01nY3lLTTNYYWsyWXFSc3VfQ2c3S1k?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukrainian long-range strikes cut Russia's shell fire rate by nearly half, Syrskyi says - The Kyiv Independent",2025-04-09 07:00:00+00:00,The Kyiv Independent,news.google.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPbnBJOWlSUTJuV0FmX3lYYlpOYkVqOEVwUmNKTTlab0k0MVplM3ItaENWdjU1U3pGanl5YjEycl9IU05RMFNleGlHamc1dkpjd1ktVWppS1ZOOXU5VmhDUDUxVl81VlBZMV95TjJ0RGRQQlBZRTVZSHpDbHA2MXN3aG5QU1A3WlZyQW1ZSUVUd0JkYTR1bXhvT2VtUEZrcGxtdEM2M1hrWFQ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
70 Ukrainian servicemen killed by Russian shelling of military base - The Jerusalem Post,2022-03-01 08:00:00+00:00,The Jerusalem Post,news.google.com,https://news.google.com/rss/articles/CBMiX0FVX3lxTE16amJiT3E4UzFJazFFaTFvZWFaZHpqVGNuQWMzNUt2WWlLMk1Wc3dyb1I5b2VVUXFYeFphMkJ4Y0tvYXQwZmlNcEVReWhJTGJ4NjVxeTJPekFxUndHeXVV?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Live blog: Several civilians killed in Ukraine shelling attacks - Russia - TRT World,2023-04-06 07:00:00+00:00,TRT World,news.google.com,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5ZWTkwVFdhaG04U082cVRPOHRiX3JJSXJxTS1aeTBmd3BrdDZESFh2TGNEX1c3bXV6clVFaGM3TEsxWFJXdkNWbm5DaFBoWXVoLWpR?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Ukrainian Strikes Wipe Out Thousands of Russian Shells and Hit S-300 Systems - UNITED24 Media,2026-03-12 07:00:00+00:00,UNITED24 Media,news.google.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxQOXM3MXZPY09DM0UtMVhKTjhxUjlVcE5Jc0xKR25yVTRWX0FKRy1ZMDQ5a254R0NoYzZVZS1pSkxNTjRVU0JZbW00azN0Z2lVNVBSUEJLSXJSa0RIYmRwNng1cUtJQ3lEREIwMDJWSDhybXNWeTNPSnN4YjdwRHNJT0Rrd1RuWVM3MDlUclZpVG9zWVJOcVpUTlZVaUd2NEMxb0Z4Qm56aWNBYVlGTmhhd0F3QktMb3lDYWR0bQ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Hiding in plain sight: Putin’s war in Ukraine - Atlantic Council,2015-10-15 07:00:00+00:00,Atlantic Council,news.google.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxPaGNjWG92U0trTjhsOVktLWVRWUdMVU5TanhsdzcyUnhFaWVnVmVpZURkMF9JelliNzhJRHBURmp3WC00TW9tSlhWVUk5TnRyZmNIcXlWelVDRTJYeGVPVmlacEU1c0RDcExpd0hnTUtPdWF4R0NQRTVPRDktem1heDlkMV96STlBVVhqNE9HMm0?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"""Shell hunger"" over: russian army doubles air and artillery strikes on Bakhmut – Ukraine's armed forces - Rubryka",2023-04-04 07:00:00+00:00,Rubryka,news.google.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNTFFzaDF0M2RjZl9LVmNsaFFjYkl2ZjdkOE5XMDVlbWxDbm8xZUtxdzVCVjZ2eWNOTFlrRE1kVE9aMWJERFh4WWdfa24zbmdXcXJvTEIwRmRzLUlPMGc4ZTl6N21wOExZMkxZN0t4OUk4WGp6cVc4MDlBRmhsWmZqTExxUy1FUXhKTy1DUjNxeDhTZkhBRGVRUlp3WTRaNm9jX21wd1JjS3M2bUFjREJIUkVQMU80ZnlleW85YXNvbmRfdWZXV2JiOQ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russian shelling of Nikopol kills 2, injures 5 - The Kyiv Independent",2025-04-17 07:00:00+00:00,The Kyiv Independent,news.google.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE9vU3pzOGNlRk9pM3I5VF9VaGRJSEJsUy01RmdiVFMwX1NOXzZiMXlELXJ2MWVhc20xVUs0R19BQS1iYkdBTWtwU0N0TkRhdjk4RFhuMURBWjNtOTFfQlJtcldxdURmU3lPQURTbkR5WUxGQ3dNc3FjZUUzTEV5VlE?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Strike on busy market kills at least 27 in Russian-held Donetsk - War in Ukraine - World - Ahram Online,2024-01-21 08:00:00+00:00,Ahram Online,news.google.com,https://news.google.com/rss/articles/CBMiWEFVX3lxTE81U3FWd3FzRkRXX09lRDBFcE9qcmpraUFtNjRXZ3NtTjV6UGVpa0lPVnl3SlBrOEFXQ0NFMU1YS3cxLUZDSHZteGtLanBtaktuT1ZnblJwWU0?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - Frontline update as of August 3 - RBC-Ukraine,2025-08-03 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxPRzh3alRIMndQUUJEU196TTdQWmhleG9GbEVUaVkxdnc4d1hIOWhIWjRWMUFrNS1SUGJlLTBtMno5bGZJRTVBLWZVeERBLU5PNE12N3F3ZXZoQVM5RGVTQXAycV9TZTk4Ujk2NzhEbUFkR2RqekF0ZHJPeC1YbWN2WTZfNE9yNC00dzZmak5KV1UwcFk?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - Frontline update as of November 23 - RBC-Ukraine,2025-11-23 08:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxQM2Q5LXYydjJhOEgwSHdwLWJldVlNUW9wQlZsZjZSNUtsX2stR2E2MlhFanRzNDMtTi16ZmtuVC1XaW4zRk5xc09TbGlMRC1tc0JNTlFFUFgzU1ZpUkNidkFSV2dfbHJOUTduTnd0U0VER21IQUFTbUYtLXFEUjBLcFJWYXk1Z2IxVDFVeXlkSTkwR00?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - Frontline update as of August 9 - RBC-Ukraine,2023-08-09 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxQcXVHYU1LVzgwaEVCajNMQ3RDUXFROTFrV00wcmF6cjc4WFJJSXNOYmFaMHhaMF9vMVliUW1sTWsxNFczX1VTdVh0aGoxOEtNNU5aWWFJZWV1bVUzaTlfVXN2NjBLWkZYbDR3LXhPMmhRcE5HSm0zRW0yTllzSWdoNXl1Ykc0MWx3WTEtbnpEdXBJakk?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - Frontline update as of December 28 - RBC-Ukraine,2023-12-28 08:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxNRFdrRXJPWFdPUFAwSlpMazFfYlhSWC1jR2x5bVBzQmF4SGxKa0d6bHViVm9POWlrTW1GRHBsODB6RTFlNWgzekdyNTNrU0Q0enBfZm5Dd1d1b05LYWJveGxyb29McGx0WjN5Z2l2cHdybW9jY1hMVUFOZWk3MUFaOTc2YlR6Mzd2SmU2anV1dXQ5Qkk?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war: frontline update as of July 21 - RBC-Ukraine,2023-07-21 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxOUVNoeGtqaDJqTko2U3pReEJvN1ROVXFtTVFfOHlvQVpCSTJJZDV2YjBnUmhtZjFZVENIV1pSM2cyUHdac1FOaDVJRHFkZzhRUl9YV2tWU21GSzAwdlI3WmlpMGpDWW9BQ1FVa0tOSld3RFQzUklNVTVrQVFDUVhrTFlpdWtJNzZVMnMzNW1zbXdKMnM?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war - frontline update as of July 28 - RBC-Ukraine,2023-07-28 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxQSWpKVHZ4LXYzRkxFNEVjMFNxSVZ5Ym9lUDZXVWQ0LUxaS1phSmFFcGVjVkJtY0xydjRad3prX2k3RkFhUHlsWUwtMFZyeGhMb3pnT2YxX0F2RUNTaExBQnVOREo3MnFHTl9Ba3ZIa2NXU0NvTm1LU0RDZlRPajVWTVcyaHlmZUdHUEp0bXE1N19RbEE?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war: Situation on the front as of September 9 - RBC-Ukraine,2023-09-09 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxPeUZPZndFczY2dnF0cjVCTkNHMlAzUEJQWHdRa2M4cGNad25Ybjk2WDBqTXBUclV3bG11TllkNU9FaWZrNVpidTZ6bllkNEZlWDhqLXhWeVNCazhNdjktcmZ1dktpOTdQSVdaZ055RkZMUDl6NHZjd1MwQTdJS0pzZVE4and6Wk9ZZ1R3OU16c1UyeTg?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia-Ukraine war- Frontline update as of July 31 - RBC-Ukraine,2023-07-31 07:00:00+00:00,RBC-Ukraine,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxPcTZHSlpWR2x1Q19Xa0x4bFdhWF9TSXY1NzNpT1JfQl8wbUg3NEtZazU4V3dwTDJpMHNkZDVEc21YUXFnTEg5aS1iYk5BZC1tem16bks1cEYyQzhXajM3RElUSXFkSENxWm1BMFVsS256YmlvTjl0OXNFZUlZVm03LWFPQU9VYXJSN05qR2ZFcjc1MDg?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russia shells residential area in Dnipropetrovsk region: Many casualties, including children - ТСН",2026-05-28 18:26:29+00:00,ТСН,news.google.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxOcjhfVEdsWDV4d1g0TlRmOXlxendhaVBmVjQ5SVVrbVhtR2pMcDByVW8yLVhvY01GdUZBYjI3d0k0NGlDQ1BEYTVQX1JyQjJ2cFNZOFVJTUp0TXRQcHlfS2kzLU9aUm5WeGdNRldsTTk3aTE4UkR3cjlJNnNLNVlzeTlUdVdmd3NwNmdxRGNHVXV1OEs5Smw0eTZrelByWUhjQlFzejJGcVVSejY1OHFGdXV1NEROLVJYd19fVi1nTlo3WHE3Ylg2bWF30gHPAUFVX3lxTE9QZ0JRUHhqbHRLdkE3UGxyT2RFeFl5OE1LN21leC04N1kwUHQ3OEFydDNGdXpFcDNGMGQweVpfTHZNSm84Q3JpeFBfNGdITjZ4VE4wUTEzS2doUnY0c3p0bnZsMVZUc3R3MExXTWtlRFFMY25DdTM0NzcwY29VQXg4UkNCaGpwSW5mV1A0bzFSTGRGOWRFYVhCeTRQZ0x4VHFuWlZESGI4aGN6V2NnZ04tX3dlTnRyN0x0eWtWZXI5aTdqUjBiaTZ0Y0ZZb25KZw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Bellingcat Report - Origin of Artillery Attacks on Ukrainian Military Positions in Eastern Ukraine Between 14 July 2014 and 8 August 2014 - Bellingcat,2015-02-17 08:00:00+00:00,Bellingcat,news.google.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxQdUxMRkVZZ0dOb2ZSNnVlLUpRZktDNmExVXNmM2JVZ1ZVQ2pydXFROXNHQWpGU3o4c1I3RURfRVhGMmZfaEw4M0RZNW9uWGtxZzgxUndXVmttay03eVRHZXJIczJ2M3l2ZGxJZkc5Y25VMFNNYS1OQVVPRHNMek51NTVna1c?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russian Drone Strikes on Foreign Ships Raise Fresh Black Sea Security Fears - Modern Diplomacy,2026-05-29 06:52:40+00:00,Modern Diplomacy,news.google.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxNN0J4cVBHYkpGNDk3ZlVlM25LdG5Ec3NDd1lUNkhaSHRhcVJRUkZkUERqTVZkeUxzenUyUlE1ZDNPaWc3d0JIaEVidHZVSjNUWU1qdXdzbm8zRkxnWnFtSkxEdDJjMk0wRVd4a2p4QjhTaXoxXzYxQk5OU1YzdkQxc0pWdEI0LTE5cERrTms2bnhhRE5lN2tBa0s1djJaUUdPOHRJMi1MVDZycUNkaE50ZnBUb2o?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukrainian military destroy two Russian Tu-142 naval aircraft, Iskander missile system on Black Sea coast - The Kyiv Independent",2026-05-30 10:04:42+00:00,The Kyiv Independent,news.google.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxNNnZ3ZjA3T0FtSHJ3bzNiUW1McjE2b0w1MTdSa1lfMDF0Q09KNGhfWG5HZjQzdV9SNUEwX2YtZUs1eS1LTXE5cnRLNmk1aEJRdVVLbG1fdXFfV21POThjNDdqa0k1V2ctQVFaWTFURWtRMWE3OFV2MTNJMEdYWjhCRnJ5Zm5Od04xdWp3RTM5N3MwT2FmMDhCb0x6SUpXR2ZUcW5nejkyQkVLUUFxT3QwNVBha3pXRDhvSHNUMm9LY2dfX3RQckFXOEtR?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukraine Strikes Black Sea Fleet Command Hub in Sevastopol, Drone Bases and Military Posts Deep Inside Russia - Kyiv Post",2026-04-22 07:00:00+00:00,Kyiv Post,news.google.com,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9zM1pZanZDYm93UktuVXBkR1ZWR08zR2FNeWpxX2oxZG93UWNjamhxTWI3VVZYOUMyVnRla25RU0pzaU5aWDhnQWlUQQ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
